id,parent_fen,move_san,name,type,branches,priority,tier,frequency
104092,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,Ne2,"님조 인디언 디펜스: 루빈슈타인 시스템, 루빈슈타인 바리에이션",book,[],2,1,39.34
104093,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,Nf3,님조 인디언 디펜스: 루빈슈타인 시스템,excellent,[],3,1,6.56
104095,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,Bd2,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],5,1,0.3
104097,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,Be2,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],7,1,0.03
104098,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,dxc5,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],8,1,0.03
104099,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,Qc2,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],9,2,0.3
104100,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,Qb3,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],10,2,0.08
104101,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,f4,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],11,2,0.03
104103,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2N1P3/PP3PPP/R1BQKBNR w KQkq -,Qa4,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],13,4,0.18
104104,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,Nc6,님조 인디언 디펜스: 루빈슈타인 시스템,best,[],1,1,60.64
104105,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,O-O,님조 인디언 디펜스: 루빈슈타인 시스템,excellent,[],2,1,19.2
104106,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,d5,님조 인디언 디펜스: 루빈슈타인 시스템,best,[],3,1,12.75
104107,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,cxd4,님조 인디언 디펜스: 루빈슈타인 시스템,excellent,[],4,1,3.12
104108,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,Bxc3+,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],5,1,2.37
104109,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,b6,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],6,1,1.53
104110,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,d6,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],7,1,0.36
104111,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,Qc7,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],8,1,0.03
104112,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,Qa5,님조 인디언 디펜스: 루빈슈타인 시스템,blunder,[],9,2,0.51
104113,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,Na6,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],10,2,0.19
104114,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,a6,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],11,2,0.13
104115,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,Qe7,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],12,2,0.1
104116,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,h6,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],13,2,0.05
104117,rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -,Qb6,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],14,4,0.2
104119,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,Nf3,님조 인디언 디펜스: 루빈슈타인 시스템,best,[],1,1,48.54
104120,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,Ne2,님조 인디언 디펜스: 루빈슈타인 시스템,best,[],2,1,45.67
104122,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,dxc5,님조 인디언 디펜스: 루빈슈타인 시스템,best,[],4,1,0.15
104123,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,d5,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],5,1,0.05
104124,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,f3,님조 인디언 디펜스: 루빈슈타인 시스템,blunder,[],6,2,0.04
104126,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,Ke2,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],8,2,0.01
104129,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,a4,님조 인디언 디펜스: 루빈슈타인 시스템,blunder,[],11,2,0.01
104131,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,Bc2,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],13,3,0.13
104132,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,Qc2,님조 인디언 디펜스: 루빈슈타인 시스템,blunder,[],14,3,0.12
104133,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,h4,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],15,3,0.01
104134,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,Qb3,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],16,3,0.01
104136,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,h3,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],18,4,0.05
104137,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/P1NBP3/1P3PPP/R1BQK1NR b KQkq -,Bxc3+,님조 인디언 디펜스: 루빈슈타인 시스템,best,[],1,1,97.35
104138,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/P1NBP3/1P3PPP/R1BQK1NR b KQkq -,cxd4,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],2,1,2.65
104139,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/P1NBP3/1P3PPP/R1BQK1NR b KQkq -,Ba5,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],3,2,4.62
104140,r1bqk2r/pp1p1ppp/2n1pn2/2p5/1bPP4/P1NBP3/1P3PPP/R1BQK1NR b KQkq -,Qa5,님조 인디언 디펜스: 루빈슈타인 시스템,mistake,[],4,2,0.26
104143,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1bBP3/1P3PPP/R1BQK1NR w KQkq -,bxc3,님조 인디언 디펜스: 루빈슈타인 시스템,critical,[],1,1,100.0
104144,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,O-O,님조 인디언 디펜스: 새미쉬 바리에이션,book,[],1,1,43.96
104145,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,d6,님조 인디언 디펜스: 루빈슈타인 시스템,best,[],2,1,25.0
104146,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,b6,님조 인디언 디펜스: 루빈슈타인 시스템,excellent,[],3,1,14.84
104147,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,e5,님조 인디언 디펜스: 루빈슈타인 시스템,excellent,[],4,1,14.84
104148,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,d5,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],5,1,0.82
104149,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,Qa5,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],6,1,0.55
104150,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,Na5,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],7,2,0.69
104151,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,Qc7,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],8,2,0.21
104152,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,h6,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],9,2,0.15
104153,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,cxd4,님조 인디언 디펜스: 루빈슈타인 시스템,okay,[],10,2,0.15
104154,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,Ne7,님조 인디언 디펜스: 루빈슈타인 시스템,blunder,[],11,2,0.03
104155,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,Qe7,님조 인디언 디펜스: 루빈슈타인 시스템,excellent,[],12,2,0.03
104156,r1bqk2r/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR b KQkq -,a6,님조 인디언 디펜스: 루빈슈타인 시스템,inaccuracy,[],13,3,0.11
104157,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Ne2,님조 인디언 디펜스: 새미쉬 바리에이션,best,[],1,1,79.93
104158,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Nf3,님조 인디언 디펜스: 새미쉬 바리에이션,best,[],2,1,9.08
104159,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Rb1,님조 인디언 디펜스: 새미쉬 바리에이션,best,[],3,1,6.81
104160,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,e4,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],4,1,3.66
104161,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,f3,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],5,1,0.17
104162,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,f4,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],6,1,0.17
104163,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,g4,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],7,1,0.17
104164,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Qc2,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],8,2,0.37
104166,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Qe2,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],10,2,0.13
104167,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,a4,님조 인디언 디펜스: 새미쉬 바리에이션,excellent,[],11,2,0.11
104168,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,h4,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],12,2,0.08
104169,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Bb2,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],13,2,0.06
104170,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Bc2,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],14,3,0.28
104171,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Bd2,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],15,4,0.76
104172,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,dxc5,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],16,4,0.76
104173,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Nh3,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],17,5,0.9
104174,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,Bb1,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],18,5,0.9
104175,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/5PPP/R1BQK1NR w KQ -,h3,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],19,5,0.9
104176,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,b6,님조 인디언 디펜스: 새미쉬 바리에이션,best,[],1,1,83.44
104177,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,d6,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],2,1,7.41
104178,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,e5,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],3,1,5.88
104179,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,d5,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],4,1,2.61
104180,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,Ne8,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],5,1,0.44
104181,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,Qc7,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],6,1,0.22
104182,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,Na5,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],7,2,0.78
104183,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,cxd4,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],8,2,0.6
104184,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,Qa5,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],9,2,0.45
104185,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,h6,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],10,2,0.23
104186,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,Re8,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],11,2,0.14
104187,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,Qe7,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],12,2,0.12
104188,r1bq1rk1/pp1p1ppp/2n1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R b KQ -,a6,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],13,4,0.62
104189,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,e4,님조 인디언 디펜스: 새미쉬 바리에이션,best,[],1,1,70.59
104190,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,O-O,님조 인디언 디펜스: 새미쉬 바리에이션,best,[],2,1,27.29
104191,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Ng3,님조 인디언 디펜스: 새미쉬 바리에이션,excellent,[],3,1,1.88
104192,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Rb1,님조 인디언 디펜스: 새미쉬 바리에이션,excellent,[],4,1,0.24
104193,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,f3,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],5,2,1.84
104194,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,h4,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],6,2,0.22
104195,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,d5,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],7,2,0.2
104196,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Qc2,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],8,2,0.11
104197,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,a4,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],9,2,0.11
104198,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,f4,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],10,2,0.11
104199,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Nf4,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],11,2,0.07
104200,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,g4,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],12,2,0.04
104201,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Bb2,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],13,3,0.34
104202,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Kf1,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],14,3,0.08
104203,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Qa4,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],15,3,0.08
104204,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,Bc2,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],16,4,0.53
104205,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PP4/P1PBP3/4NPPP/R1BQK2R w KQ -,dxc5,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],17,4,0.53
104206,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,Ne8,"님조 인디언 디펜스: 새미쉬 바리에이션, 카파블랑카 바리에이션",book,[],1,1,96.67
104207,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,d6,님조 인디언 디펜스: 새미쉬 바리에이션,okay,[],2,1,2.0
104208,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,e5,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],3,1,0.67
104209,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,Re8,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],4,1,0.33
104211,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,Na5,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],6,2,1.27
104213,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,d5,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],8,2,0.87
104214,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,h6,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],9,2,0.76
104215,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,cxd4,님조 인디언 디펜스: 새미쉬 바리에이션,inaccuracy,[],10,2,0.25
104216,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,Qc7,님조 인디언 디펜스: 새미쉬 바리에이션,mistake,[],11,2,0.05
104217,r1bq1rk1/p2p1ppp/1pn1pn2/2p5/2PPP3/P1PB4/4NPPP/R1BQK2R b KQ -,Ne7,님조 인디언 디펜스: 새미쉬 바리에이션,blunder,[],12,3,0.12
104218,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,h6,님조 인디언 디펜스: 레닌그라드 바리에이션,excellent,[],1,1,52.66
104220,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,d5,님조 인디언 디펜스: 레닌그라드 바리에이션,incorrect,[],3,1,2.05
104221,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,b6,님조 인디언 디펜스: 레닌그라드 바리에이션,okay,[],4,1,1.12
104222,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,O-O,님조 인디언 디펜스: 레닌그라드 바리에이션,okay,[],5,1,1.02
104223,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,Bxc3+,님조 인디언 디펜스: 레닌그라드 바리에이션,okay,[],6,1,0.49
104224,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,d6,님조 인디언 디펜스: 레닌그라드 바리에이션,mistake,[],7,1,0.1
104225,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,Nc6,님조 인디언 디펜스: 레닌그라드 바리에이션,okay,[],8,1,0.1
104226,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,c6,님조 인디언 디펜스: 레닌그라드 바리에이션,inaccuracy,[],9,1,0.1
104230,rnbqk2r/pppp1ppp/4pn2/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR b KQkq -,Ba5,님조 인디언 디펜스: 레닌그라드 바리에이션,mistake,[],13,6,0.78
104231,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,Bh4,님조 인디언 디펜스: 레닌그라드 바리에이션,best,[],1,1,97.5
104232,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,Bxf6,님조 인디언 디펜스: 레닌그라드 바리에이션,excellent,[],2,1,1.76
104233,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,Bd2,님조 인디언 디펜스: 레닌그라드 바리에이션,excellent,[],3,1,0.65
104239,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,e4,님조 인디언 디펜스: 레닌그라드 바리에이션,blunder,[],9,2,0.01
104240,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,Qc2,님조 인디언 디펜스: 레닌그라드 바리에이션,blunder,[],10,2,0.01
104241,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,Bc1,님조 인디언 디펜스: 레닌그라드 바리에이션,inaccuracy,[],11,2,0.01
104245,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,Be3,님조 인디언 디펜스: 레닌그라드 바리에이션,inaccuracy,[],15,3,0.01
104249,rnbqk2r/pppp1pp1/4pn1p/6B1/1bPP4/2N5/PP2PPPP/R2QKBNR w KQkq -,b3,님조 인디언 디펜스: 레닌그라드 바리에이션,blunder,[],19,6,0.21
104250,rnbqk2r/pppp1pp1/4pn1p/8/1bPP3B/2N5/PP2PPPP/R2QKBNR b KQkq -,c5,님조 인디언 디펜스: 레닌그라드 바리에이션,best,[],1,1,78.75
104251,rnbqk2r/pppp1pp1/4pn1p/8/1bPP3B/2N5/PP2PPPP/R2QKBNR b KQkq -,b6,님조 인디언 디펜스: 레닌그라드 바리에이션,best,[],2,1,10.2
